source_paper_id,author_id,author_name,institutions,paper_subfield,paper_field,paper_topic,referenced_paper_id,referenced_paper_name,relationship
https://openalex.org/W2404141049,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W973231481,Physical landscape associations with mapped ecosystem values with implications for spatial value transfer: An empirical study from Norway,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W1874733294,Cross-cultural values and management preferences in protected areas of Norway and Poland,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5035573977,Amy Pocewicz,The Nature Conservancy,Sociology and Political Science,Social Sciences,Social Acceptance of Renewable Energy,https://openalex.org/W2096111146,Preferences of Wyoming residents for siting of energy and residential development,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Economics and Econometrics,"Economics, Econometrics and Finance",Economic and Environmental Valuation,https://openalex.org/W2152673624,Relationships between spatial and non-spatial preferences and place-based values in national forests,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5057549762,Cody Cox,Auburn University,Ecology,Environmental Science,Wildlife-Road Interactions and Conservation,https://openalex.org/W2072339499,Applying Public Participation Geographic Information Systems to Wildlife Management,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5051442897,Greg Brown,Parks Victoria; The University of Queensland; University of South Australia; Central Washington University,Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W2136483563,Evaluation of an online (opt-in) panel for public participation geographic information systems surveys,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5057549762,Cody Cox,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W1964948027,Using Public Participation Geographic Information Systems to Identify Places of Watershed Service Provisioning,outgoing
https://openalex.org/W2404141049,https://openalex.org/A5085049345,Britta Schroeder,,Global and Planetary Change,Environmental Science,"Conservation, Biodiversity, and Resource Management",https://openalex.org/W2266517593,Mapping landscape values and forest uses on the Tongass National Forest,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5009029178,danah boyd,Microsoft (United States),Statistical and Nonlinear Physics,Physics and Astronomy,Complex Network Analysis Techniques,https://openalex.org/W1500693574,CRITICAL QUESTIONS FOR BIG DATA,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5001404194,Michael F. Goodchild,"University of California, Santa Barbara","Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2549412929,Citizens as sensors: the world of volunteered geography,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5011324325,Raghu Ganti,IBM (United States),Computer Science Applications,Computer Science,Mobile Crowdsensing and Crowdsourcing,https://openalex.org/W2125826911,Mobile crowdsensing: current state and future challenges,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5073973308,Andrew Balmford,University of Cambridge,Economics and Econometrics,"Economics, Econometrics and Finance",Economic and Environmental Valuation,https://openalex.org/W2135656056,Walk on the Wild Side: Estimating the Global Magnitude of Visits to Protected Areas,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2099504029,Key issues and research priorities for public participation GIS (PPGIS): A synthesis based on empirical research,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5059704652,Greg Newman,Colorado State University,Ecological Modeling,Environmental Science,Species Distribution and Climate Change,https://openalex.org/W2092435486,The future of citizen science: emerging technologies and shifting paradigms,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5053583925,Spencer A. Wood,Capital University; University of Washington,Sociology and Political Science,Social Sciences,Diverse Aspects of Tourism Research,https://openalex.org/W2084296691,Using social media to quantify nature-based tourism and recreation,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5018647935,Charles Toth,The Ohio State University,Environmental Engineering,Environmental Science,Remote Sensing and LiDAR Applications,https://openalex.org/W2176673053,Remote sensing platforms and sensors: A survey,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5073973308,Andrew Balmford,University of Cambridge,Sociology and Political Science,Social Sciences,Diverse Aspects of Tourism Research,https://openalex.org/W2057991755,A Global Perspective on Trends in Nature-Based Tourism,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5041513167,Derek Ruths,McGill University,Epidemiology,Medicine,Data-Driven Disease Surveillance,https://openalex.org/W2069516633,Social media for large studies of behavior,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5033853101,Linna Li,"University of California, Santa Barbara",Transportation,Social Sciences,Human Mobility and Location-Based Analysis,https://openalex.org/W2042831537,"Spatial, temporal, and socioeconomic patterns in the use of Twitter and Flickr",outgoing
https://openalex.org/W2596589504,https://openalex.org/A5089565966,Linda See,International Institute for Applied Systems Analysis,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W3102725001,"Crowdsourcing, Citizen Science or Volunteered Geographic Information? The Current State of Crowdsourced Geographic Information",outgoing
https://openalex.org/W2596589504,https://openalex.org/A5089908663,Anna Hausmann,University of KwaZulu-Natal,Social Psychology,Psychology,Animal and Plant Science Education,https://openalex.org/W2574023341,Social Media Data Can Be Used to Understand Tourists’ Preferences for Nature‐Based Experiences in Protected Areas,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5085809929,Jeremy W. Crampton,University of Kentucky,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W3125448378,Beyond the geotag: situating ‘big data’ and leveraging the potential of the geoweb,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5069337718,Enrico Di Minin,University of Helsinki; University of KwaZulu-Natal,Ecological Modeling,Environmental Science,Species Distribution and Climate Change,https://openalex.org/W1634081729,Prospects and challenges for social media data in conservation science,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5047945190,Daniel R. Richards,National University of Singapore,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W1988187608,A rapid indicator of cultural ecosystem service usage at a fine spatial scale: Content analysis of social media photographs,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5018943453,Boris T. van Zanten,,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2544171483,Continental-scale quantification of landscape values using social media data,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5089908663,Anna Hausmann,University of KwaZulu-Natal,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2281461032,The ecosystem service of sense of place: benefits for human well-being and biodiversity conservation,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5002521661,Nicole M. Ardoin,Stanford University,"Management, Monitoring, Policy and Law",Environmental Science,Environmental Education and Sustainability,https://openalex.org/W1971677617,"Nature-based tourism's impact on environmental knowledge, attitudes, and behavior: a review and analysis of the literature and potential future research",outgoing
https://openalex.org/W2596589504,https://openalex.org/A5111540763,Yan-Tao Zheng,Institute for Infocomm Research,Transportation,Social Sciences,Human Mobility and Location-Based Analysis,https://openalex.org/W2068160960,Mining Travel Patterns from Geotagged Photos,outgoing
https://openalex.org/W2596589504,https://openalex.org/A5016456655,Siran Li,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2344199778,Geospatial big data handling theory and methods: A review and research challenges,outgoing
